,,,,,,,,,,,
29.4,,,,,,,,,,,
29.3,,,,,,,,,,,
29.3,,,,,,,,,,,
29.4,,,,,,,,,,,
29.2,,,,,,,,,,,
29.3,,,,,,,,,,,
29.6,,,,,,,,,,,
29.8,,,,,,,,,,,
29.9,,,,,,,,,,,
30.1,,,,,,,,,,,
30.2,,,,,,,,,,,
30.1,,,,,,,,,,,
30.1,,,,,,,,,,,
29.8,,,,,,,,,,,
29.7,,,,,,,,,,,
29.4,,,,,,,,,,,
29.6,,,,,,,,,,,
29.8,,,,,,,,,,,
30.1,,,,,,,,,,,
30.5,,,,,,,,,,,
30.6,,,,,,,,,,,
30.4,,,,,,,,,,,
30.5,,,,,,,,,,,
30.4,,,,,,,,,,,
30.3,,,,,,,,,,,
30.1,,,,,,,,,,,
29.8,,,,,,,,,,,
30.1,,,,,,,,,,,
30.2,,,,,,,,,,,
30.3,,,,,,,,,,,
30.3,,,,,,,,,,,
30.3,,,,,,,,,,,
30.4,,,,,,,,,,,
30.7,,,,,,,,,,,
30.9,,,,,,,,,,,
31,,,,,,,,,,,
31.3,,,,,,,,,,,
31.3,,,,,,,,,,,
31.6,,,,,,,,,,,
31.9,,,,,,,,,,,
32,,,,,,,,,,,
32.4,,,,,,,,,,,
32.4,,,,,,,,,,,
32.8,,,,,,,,,,,
33.4,,,,,,,,,,,
33.8,,,,,,,,,,,
34.4,,,,,,,,,,,
34.6,,,,,,,,,,,
35,,,,,,,,,,,
35.8,,,,,,,,,,,
36,,,,,,,,,,,
37.6,,,,,,,,,,,
38.4,,,,,,,,,,,
38.8,,,,,,,,,,,
38.4,,,,,,,,,,,
39,,,,,,,,,,,
39.7,,,,,,,,,,,
40.4,,,,,,,,,,,
40.5,,,,,,,,,,,
41,,,,,,,,,,,
41.8,,,,,,,,,,,
42.2,,,,,,,,,,,
42,,,,,,,,,,,
42.5,,,,,,,,,,,
43.3,,,,,,,,,,,
44.1,,,,,,,,,,,
45.2,,,,,,,,,,,
46,,,,,,,,,,,
47.1,,,,,,,,,,,
47.9,,,,,,,,,,,
48.7,,,,,,,,,,,
49.4,,,,,,,,,,,
49.5,,,,,,,,,,,
48.4,,,,,,,,,,,
49,,,,,,,,,,,
49.9,,,,,,,,,,,
50.6,,,,,,,,,,,
50.7,,,,,,,,,,,
52.1,,,,,,,,,,,
53,,,,,,,,,,,
53.3,,,,,,,,,,,
54.2,,,,,,,,,,,
55.5,,,,,,,,,,,
56.7,,,,,,,,,,,
57.8,,,,,,,,,,,
58.5,,,,,,,,,,,
59.1,,,,,,,,,,,
60.8,,,,,,,,,,,
61.8,,,,,,,,,,,
62.7,,,,,,,,,,,
62.3,,,,,,,,,,,
60.7,,,,,,,,,,,
60,,,,,,,,,,,
